ID,Movie,Year,Genres,Review,Rating
100062,Malignant,2021,Thriller/Drama,#MalignantMovie is a bonafide horror masterpiece from the genius bonkers mind of James Wan.Its a throwback horror mystery yet feels completely original &  delivers so many thrills & chills that the innate horror fan in me was jumping in glee throughout. Grade:A+,4
100063,Malignant,2021,Thriller/Drama,"The concept was brilliant but the execution, the connection could have been better. Don't watch ONE STAR  ratings, stupid people often come in bunches. If they are so knowledgeable, ask them to make a 1 hr 30 mins horror movie . Watch the movie . I recommend it.",4
100064,Malignant,2021,Thriller/Drama,"Dont listen to film critics.  You know why because all they do is compare a movie to something they like and if it's not equal to it then it must be bad.  That's called lazy! Malignant is exactly what you want in a horror movie.  Campy, gore, violence, suspense and most of all fun.",4
100065,Malignant,2021,Thriller/Drama,What a fun watch. Something that starts out as a creepy house movie turns into something completely different. Even though you figure out the issue before it's revealed it is still very twisted. It's kind of a backwards superhero movie. Totally entertaining.,4
100066,Malignant,2021,Thriller/Drama,"You have to see this movie. I like horror movies but not too many of them are good. This one is a different turn, you would never guess. Very different from all other horror movies. Definitely I'm glad I watched it.",4
100067,Malignant,2021,Thriller/Drama,"A retro throwback to schlock and giallo films from.the 70's and 80's. The best Dario argento film that was not directed by argento. You have gore suspense,weird music cues, atmospheric lighting ( lots of reds and blues) and a bonkers third act.  Highly enjoyable..",4
100068,Malignant,2021,Thriller/Drama,"This was not a good movie, but it was damn entertaining. This movie had weird music cues and strange camera angles and cringy dialogue and I really liked it. Do not go into this expecting a supernatural horror movie like Insidious or The Conjuring, think more like Sleepaway Camp and it will be enjoyable.",4
100069,Malignant,2021,Thriller/Drama,Is this movie worth watching. Heck yes. It has its flaws and some of the close up special effects of the monster are not the best bit this movie kept me interested and entertained from beginning to end.  Would absolutely love a sequel.,4
100070,Malignant,2021,Thriller/Drama,"My husband and I talked through the entire first part of the movie, having a lot of trouble staying focused and not fully understanding the plot. About halfway through, you are spoon fed answers until the climax hits you like a ton of bricks. Very strange movie, but at least it was different. We were thoroughly entertained.",4
100071,Malignant,2021,Thriller/Drama,i was expecting a movie similar to incidous or congouring. but no this is defferent in not bad way,3
100072,Malignant,2021,Thriller/Drama,It is interesting..However...I can't say this is an A class movie. It's like...B- or C+ class movie. It just feels like 80s SF movie remade with 21st centruy CGs.,3
100073,Malignant,2021,Thriller/Drama,"unique and amazing cinematography, terrible music choices, and a story that hasn’t been done before. a decent experience with great gore. 3/5",3
100074,Malignant,2021,Thriller/Drama,The movie  felt like deja vu. Similar to the Thai movie Alone. Wasn't as great as expected,3
100075,Malignant,2021,Thriller/Drama,"It was funny towards the end, not really scary like the trailer. Odd twist bad execution imho.",3
100076,Malignant,2021,Thriller/Drama,"Could make better. Specially the overly exaggerated sound effects. Last part of the movie, saved the movie.",3
100077,Malignant,2021,Thriller/Drama,"Definitely James Wan’s worst movie. It’s still enjoyable, but the ending nearly ruined the movie for me.",3
100078,Malignant,2021,Thriller/Drama,James Wan is back with another horror offering but it isn't as fun as his previous work,3
100079,Malignant,2021,Thriller/Drama,"Malignant made me jump, laugh, curse, and praise. Overall…decent.",3
100080,Malignant,2021,Thriller/Drama,spooky very spookyspooky very spookyspooky very spookyspooky very spooky,3
100081,Malignant,2021,Thriller/Drama,The malignant movie most popular horror movie hai 😱😱😱,2
100082,Malignant,2021,Thriller/Drama,"I love horror movies and this was pretty disappointing. I’m actually pretty confused by reviews that are raving about it because I wanted to like this movie, like I REALLY wanted to and it was just… not good. Maddie Hasson did pretty good acting but beyond that it wasn’t good. Super cheesy. Bummer because I had higher hopes for this movie!",2
